geneCluster	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	predicted_gene_name	GO_terms	KEGG_KOs	BiGG_reactions	Annotation_tax_scope	OGs	bestOG|evalue|score	COG cat	eggNOG annot
GC00001895_5	390235.PputW619_2043	3.7e-84	316.6	VANR	GO:0001071,GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K11475		bactNOG[38]	08V1S@bactNOG,0QRXS@gproNOG,17AXV@proNOG,COG1802@NOG	NA|NA|NA	K	Transcriptional regulator
GC00001895_6	717774.Marme_2438	7.5e-44	182.6	YPO3651				bactNOG[38]	07XDI@bactNOG,0QTPN@gproNOG,177QT@proNOG,COG1802@NOG	NA|NA|NA	K	GntR Family Transcriptional Regulator
GC00001896	335284.Pcryo_0971	1.3e-94	350.9	MIP				bactNOG[38]	08T6S@bactNOG,0QQFG@gproNOG,1788U@proNOG,COG2128@NOG	NA|NA|NA	S	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity (By similarity)
GC00001897_2	1002339.HMPREF9373_0692	2.7e-46	189.5					bactNOG[38]	08JFS@bactNOG,0XUM9@NOG,173A1@proNOG	NA|NA|NA	S	Antibiotic biosynthesis monooxygenase
GC00001897_3	575587.HMPREF0026_01173	2.1e-43	179.9					bactNOG[38]	067V3@bactNOG,0QV16@gproNOG,17RPG@proNOG,COG1359@NOG	NA|NA|NA	S	Antibiotic biosynthesis monooxygenase
GC00001897_r1_1	744980.TRICHSKD4_0631	5.8e-23	112.1	BMUL_1768				bactNOG[38]	020RV@aproNOG,067V3@bactNOG,17KKT@proNOG,COG1359@NOG	NA|NA|NA	S	Antibiotic biosynthesis monooxygenase
GC00001898	335284.Pcryo_1323	0.0	1648.6	NASA		K00367,K00372		bactNOG[38]	07QIW@bactNOG,0QHXE@gproNOG,16PDQ@proNOG,COG0243@NOG	NA|NA|NA	C	Catalytic subunit of the periplasmic nitrate reductase (NAP). Only expressed at high levels during aerobic growth. NapAB complex receives electrons from the membrane-anchored tetraheme protein NapC, thus allowing electron flow between membrane and periplasm. Essential function for nitrate assimilation and may have a role in anaerobic metabolism (By similarity)
GC00001899	335284.Pcryo_1318	9.1e-49	198.0	NIRD	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0008150,GO:0008152,GO:0008942,GO:0009061,GO:0009344,GO:0009987,GO:0015980,GO:0016491,GO:0016661,GO:0032991,GO:0043234,GO:0044237,GO:0044424,GO:0044464,GO:0044710,GO:0045333,GO:0046857,GO:0055114	K00363	NTRIR2x,NTRIRx,NTRIRy	bactNOG[38]	05WZK@bactNOG,0QSE8@gproNOG,17CBU@proNOG,COG2146@NOG	NA|NA|NA	C	nitrite reductase NADPH (small subunit)
GC00001900_1	367737.Abu_1715	2.1e-65	255.0					bactNOG[38]	07ANK@bactNOG,0GQYN@delNOG,0YW7M@NOG,174GR@proNOG	NA|NA|NA		
GC00001900_r1_1	1001530.PMSV_713	4.3e-104	383.3					bactNOG[38]	08RR9@bactNOG,0XZZG@NOG	NA|NA|NA		
GC00001900_r1_2	641147.HMPREF9021_00442	3.2e-95	354.0					bactNOG[38]	08PI1@bactNOG,0BGWB@bproNOG,110NK@NOG,17BEZ@proNOG	NA|NA|NA		
GC00001900_r1_r1_1_p1	561229.Dd1591_4119	6.1e-155	552.7					bactNOG[38]	05EZK@bactNOG,0QWYT@gproNOG,177V3@proNOG,COG3950@NOG	NA|NA|NA	S	Atp-binding protein
GC00001900_r1_r1_1_p2	561229.Dd1591_4119	9e-101	372.9					bactNOG[38]	05EZK@bactNOG,0QWYT@gproNOG,177V3@proNOG,COG3950@NOG	NA|NA|NA	S	Atp-binding protein
GC00001902_1	667129.HMPREF0758_1432	1.7e-116	424.9	YAHJ		K01485		bactNOG[38]	05DZC@bactNOG,0QIQD@gproNOG,16R7B@proNOG,COG0402@NOG	NA|NA|NA	F	deaminase
GC00001902_2	743720.Psefu_1564	4.2e-152	543.1	CODA		K01485,K03365	CSND	bactNOG[38]	05DZC@bactNOG,0QJUQ@gproNOG,16R7B@proNOG,COG0402@NOG	NA|NA|NA	F	cytosine deaminase
GC00001902_3	105559.Nwat_2475	4.3e-197	692.6	CODA		K01485,K03365	CSND	bactNOG[38]	05DZC@bactNOG,0QJUQ@gproNOG,16R7B@proNOG,COG0402@NOG	NA|NA|NA	F	cytosine deaminase
GC00001902_4	311402.Avi_2102	8.7e-110	402.5	CODA		K01485		bactNOG[38]	01RKX@aproNOG,05DZC@bactNOG,16R7B@proNOG,COG0402@NOG	NA|NA|NA	F	K01485 cytosine deaminase EC 3.5.4.1
GC00001903	259536.Psyc_0191	3.3e-94	349.7	APL	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K01077		bactNOG[38]	07T5V@bactNOG,0QUMC@gproNOG,16X03@proNOG,COG0586@NOG	NA|NA|NA	S	Alkaline phosphatase
GC00001904	349106.PsycPRwf_2218	1.3e-108	398.3					bactNOG[38]	07TG9@bactNOG,0QXJA@gproNOG,16UJF@proNOG,COG4292@NOG	NA|NA|NA	S	Low temperature requirement A
GC00001905_1	62977.ACIAD3481	6.4e-153	545.8			K07222,K18277		bactNOG[38]	05H3G@bactNOG,0QK4K@gproNOG,16QY7@proNOG,COG2072@NOG	NA|NA|NA	P	FAD dependent oxidoreductase
GC00001905_2	266835.mll7934	2.1e-79	301.6			K07222,K14520		bactNOG[38]	01W6S@aproNOG,07RKV@bactNOG,16QWA@proNOG,COG2072@NOG	NA|NA|NA	P	Pyridine nucleotide-disulphide oxidoreductase
GC00001905_3	400668.Mmwyl1_1896	5.8e-288	995.0			K07222		bactNOG[38]	07J8Z@bactNOG,0QP3J@gproNOG,16S5I@proNOG,COG2072@NOG	NA|NA|NA	P	flavoprotein involved in K transport
GC00001905_r1_1	1002339.HMPREF9373_2323	3e-159	566.6			K07222		bactNOG[38]	07J8Z@bactNOG,16S5I@proNOG,COG2072@NOG	NA|NA|NA	P	Flavoprotein involved in K transport
GC00001906	399739.Pmen_3103	1.2e-48	198.4	PP2730				bactNOG[38]	09081@bactNOG,0QSS7@gproNOG,11PDV@NOG,17CZ8@proNOG	NA|NA|NA	S	(Lipo)protein
GC00001907	1002339.HMPREF9373_0360	1e-116	424.9	OCAR_6917		K07090		bactNOG[38]	06YE1@bactNOG,0R7MA@gproNOG,11M9P@NOG,176X7@proNOG	NA|NA|NA	S	Sulfite exporter TauE/SafE
GC00001908	259536.Psyc_1160	2.6e-173	613.2					bactNOG[38]	05F8F@bactNOG,0QMW0@gproNOG,16US5@proNOG,COG0535@NOG	NA|NA|NA	S	radical SAM domain protein
GC00001909_1	314608.KT99_04812	5.1e-228	795.4	ATZB		K12960,K18456		bactNOG[38]	05D6T@bactNOG,0QKAC@gproNOG,16QCJ@proNOG,COG0402@NOG	NA|NA|NA	F	Catalyzes the deamination of 5-methylthioadenosine and S-adenosyl-L-homocysteine into 5-methylthioinosine and S-inosyl-L- homocysteine, respectively. Is also able to deaminate adenosine (By similarity)
GC00001909_2	682634.SOD_a07460	4.1e-225	785.8	SCLAV_5667				bactNOG[38]	07SH2@bactNOG,0QJJJ@gproNOG,16SB9@proNOG,COG0402@NOG	NA|NA|NA	F	amidohydrolase
GC00001909_3	335284.Pcryo_1143	1.4e-220	770.8	GUAD	GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0008270,GO:0008892,GO:0016787,GO:0016810,GO:0016813,GO:0016814,GO:0018756,GO:0019239,GO:0043167,GO:0043169,GO:0046872,GO:0046914	K01487	GUAD	bactNOG[38]	07QUY@bactNOG,0RAB6@gproNOG,171PC@proNOG,COG0402@NOG	NA|NA|NA	F	Guanine deaminase
GC00001910_1	1002339.HMPREF9373_1666	3e-83	313.9	OTSA	GO:0003674,GO:0003824,GO:0003825,GO:0005975,GO:0005984,GO:0005991,GO:0005992,GO:0006950,GO:0006970,GO:0006974,GO:0008150,GO:0008152,GO:0008194,GO:0009058,GO:0009266,GO:0009311,GO:0009312,GO:0009409,GO:0009628,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033554,GO:0034637,GO:0035251,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044699,GO:0044723,GO:0044763,GO:0046351,GO:0046527,GO:0050896,GO:0051716,GO:0070413,GO:0070415,GO:0070417,GO:0071704,GO:1901576	K00697	TRE6PP,TRE6PS	NOG[107]	COG0380@NOG	NA|NA|NA	G	synthase
GC00001910_2	1002339.HMPREF9373_1666	6.2e-166	589.3	OTSA	GO:0003674,GO:0003824,GO:0003825,GO:0005975,GO:0005984,GO:0005991,GO:0005992,GO:0006950,GO:0006970,GO:0006974,GO:0008150,GO:0008152,GO:0008194,GO:0009058,GO:0009266,GO:0009311,GO:0009312,GO:0009409,GO:0009628,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033554,GO:0034637,GO:0035251,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044699,GO:0044723,GO:0044763,GO:0046351,GO:0046527,GO:0050896,GO:0051716,GO:0070413,GO:0070415,GO:0070417,GO:0071704,GO:1901576	K00697	TRE6PP,TRE6PS	NOG[107]	COG0380@NOG	NA|NA|NA	G	synthase
GC00001910_r1_1	335284.Pcryo_1802	1.5e-231	807.4	OTSA	GO:0003674,GO:0003824,GO:0003825,GO:0005975,GO:0005984,GO:0005991,GO:0005992,GO:0006950,GO:0006970,GO:0006974,GO:0008150,GO:0008152,GO:0008194,GO:0009058,GO:0009266,GO:0009311,GO:0009312,GO:0009409,GO:0009628,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033554,GO:0034637,GO:0035251,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044699,GO:0044723,GO:0044763,GO:0046351,GO:0046527,GO:0050896,GO:0051716,GO:0070413,GO:0070415,GO:0070417,GO:0071704,GO:1901576	K00697	TRE6PP,TRE6PS	NOG[107]	COG0380@NOG	NA|NA|NA	G	synthase
GC00001912_1	349106.PsycPRwf_2197	5.5e-54	216.1					bactNOG[38]	05G46@bactNOG,0QXZ7@gproNOG,11RMM@NOG,17E9Q@proNOG	NA|NA|NA	S	Hemerythrin HHE cation binding domain protein
GC00001912_r1_1	349106.PsycPRwf_2197	4.1e-73	279.6					bactNOG[38]	05G46@bactNOG,0QXZ7@gproNOG,11RMM@NOG,17E9Q@proNOG	NA|NA|NA	S	Hemerythrin HHE cation binding domain protein
GC00001913_1	345219.Bcoa_0567	2.4e-145	521.2	STHIM		K00571,K07316		bactNOG[38]	04V4B@bacNOG,07QMH@bactNOG,0NDGW@firmNOG,COG2189@NOG	NA|NA|NA	L	DNA methylase
GC00001913_2	324925.Ppha_0342	4.1e-129	467.2			K07316		bactNOG[38]	07T1N@bactNOG,COG2189@NOG	NA|NA|NA	L	adenine specific DNA methylase
GC00001913_3	553217.ENHAE0001_2504	1.4e-185	654.8	MOD		K00571,K07316		bactNOG[38]	07QMH@bactNOG,0QK46@gproNOG,16PTU@proNOG,COG2189@NOG	NA|NA|NA	L	type III restriction-modification system
GC00001913_4	85643.Tmz1t_0959	4e-252	876.7	MODB		K07316		bactNOG[38]	07QMH@bactNOG,0BJJ4@bproNOG,16PTU@proNOG,COG2189@NOG	NA|NA|NA	L	DNA methylase
GC00001913_5	221988.MS1026	7.3e-62	243.4	MOD		K01156,K07316		bactNOG[38]	07QMH@bactNOG,0QK46@gproNOG,16PTU@proNOG,COG2189@NOG	NA|NA|NA	L	type III restriction-modification system
GC00001913_6	457570.Nther_0364	1e-181	642.1	MOD		K01156,K07316		bactNOG[38]	07QMH@bactNOG,0EP2T@cloNOG,0NDGW@firmNOG,COG2189@NOG	NA|NA|NA	L	DNA methylase
GC00001913_r1_1	675814.VIC_000157	1.3e-54	218.0	MOD		K00571,K07316		bactNOG[38]	07QMH@bactNOG,0QK46@gproNOG,16PTU@proNOG,COG2189@NOG	NA|NA|NA	L	type III restriction-modification system
GC00001913_r1_r1_1	1002339.HMPREF9373_1685	3.9e-136	490.3	MOD		K07316		bactNOG[38]	07QMH@bactNOG,0QK46@gproNOG,16PTU@proNOG,COG2189@NOG	NA|NA|NA	L	type III restriction-modification system
GC00001915	335284.Pcryo_1893	5.8e-95	352.1	AHP1		K03386		bactNOG[38]	05EHV@bactNOG,0QHT2@gproNOG,16S6D@proNOG,COG0678@NOG	NA|NA|NA	O	Peroxiredoxin
GC00001916	349106.PsycPRwf_1217	8.8e-173	611.7					bactNOG[38]	08U47@bactNOG,0R4AW@gproNOG,11FMM@NOG,16TSG@proNOG	NA|NA|NA	S	Inherit from proNOG: catalase
GC00001918_1	259536.Psyc_0816	3.4e-58	229.9					bactNOG[38]	05P1V@bactNOG,0QU39@gproNOG,11U34@NOG,17FNQ@proNOG	NA|NA|NA	S	Phosphoesterase, PA-phosphatase related
GC00001918_r1_1	259536.Psyc_0816	1.1e-59	235.0					bactNOG[38]	05P1V@bactNOG,0QU39@gproNOG,11U34@NOG,17FNQ@proNOG	NA|NA|NA	S	Phosphoesterase, PA-phosphatase related
GC00001918_r1_r1_1	335284.Pcryo_0831	5.4e-80	302.4					bactNOG[38]	05P1V@bactNOG,0QU39@gproNOG,11U34@NOG,17FNQ@proNOG	NA|NA|NA	S	Phosphoesterase, PA-phosphatase related
GC00001919_3	857571.EA1_03825	3.3e-21	107.1					NOG[107]	1223I@NOG	NA|NA|NA		
GC00001919_4	669262.COK_0334	7e-47	193.4	FHAB		K15125		bactNOG[38]	05CKT@bactNOG,0QIED@gproNOG,16Q1N@proNOG,COG3210@NOG	NA|NA|NA	U	filamentous hemagglutinin
GC00001919_6	655813.HMPREF8579_1234	4.7e-42	176.4					bactNOG[38]	06VSH@bactNOG,0YPQE@NOG	NA|NA|NA		
GC00001919_8	553480.PAU_01485	1.8e-30	137.5	FHAB		K15125		bactNOG[38]	05CKT@bactNOG,0QIED@gproNOG,16Q1N@proNOG,COG3210@NOG	NA|NA|NA	U	filamentous hemagglutinin
GC00001919_9	122586.NMB1768	2e-47	194.9	FHAB		K15125		bactNOG[38]	05CKT@bactNOG,0B7TM@bproNOG,16Q1N@proNOG,COG3210@NOG	NA|NA|NA	U	filamentous hemagglutinin
GC00001919_r1_1	122586.NMB0511	2.6e-20	104.8	BAS2050	GO:0005575,GO:0005576	K15125		NOG[107]	COG3210@NOG	NA|NA|NA	U	filamentous hemagglutinin family outer membrane protein
GC00001919_r1_2	399795.CtesDRAFT_PD2747	8.4e-58	229.9	FHAB		K15125		bactNOG[38]	05CKT@bactNOG,0B7TM@bproNOG,16Q1N@proNOG,COG3210@NOG	NA|NA|NA	U	filamentous hemagglutinin
GC00001920_1	259536.Psyc_0051	5.8e-159	566.2					bactNOG[38]	083VA@bactNOG,0QMFK@gproNOG,0XQE7@NOG,16RI7@proNOG	NA|NA|NA	S	Filamentation induced by cAMP protein
GC00001920_r1_1	259536.Psyc_0051	2.9e-283	979.2					bactNOG[38]	083VA@bactNOG,0QMFK@gproNOG,0XQE7@NOG,16RI7@proNOG	NA|NA|NA	S	Filamentation induced by cAMP protein
GC00001921_1	871585.BDGL_003105	6.4e-62	243.8	CRED	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K06143		bactNOG[38]	05CT7@bactNOG,0QMY1@gproNOG,16Q9G@proNOG,COG4452@NOG	NA|NA|NA	V	inner membrane protein CreD
GC00001921_r1_1	575587.HMPREF0026_02285	6.1e-63	247.3	CRED	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K06143		bactNOG[38]	05CT7@bactNOG,0QMY1@gproNOG,16Q9G@proNOG,COG4452@NOG	NA|NA|NA	V	inner membrane protein CreD
GC00001922_1	272943.RSP_2053	3.2e-101	373.6					bactNOG[38]	020TS@aproNOG,05FTM@bactNOG,11QTU@NOG,17DUQ@proNOG	NA|NA|NA	S	Transporter, RarD family
GC00001922_2	675814.VIC_003841	3.9e-88	330.1					bactNOG[38]	05F3P@bactNOG,0R8IX@gproNOG,0XPSQ@NOG,16QW9@proNOG	NA|NA|NA	S	membrane
GC00001922_3	349106.PsycPRwf_1221	3.4e-121	439.9			K15270		bactNOG[38]	08NCD@bactNOG,0QNMD@gproNOG,177Q9@proNOG,COG0697@NOG	NA|NA|NA	E, G	EamA-like transporter family
GC00001923	259536.Psyc_1159	1.2e-118	431.4					bactNOG[38]	08VIM@bactNOG,0QHYC@gproNOG,11JNJ@NOG,179YB@proNOG	NA|NA|NA	S	Protein of unknown function, DUF547
GC00001924	1002339.HMPREF9373_0158	1.5e-115	421.0					bactNOG[38]	06ER4@bactNOG,0QP2J@gproNOG,173M6@proNOG,COG1305@NOG	NA|NA|NA	E	Transglutaminase
GC00001925	349106.PsycPRwf_0691	3.2e-89	333.2					bactNOG[38]	090XQ@bactNOG,0QU0A@gproNOG,17DT0@proNOG,COG3658@NOG	NA|NA|NA	C	Cytochrome
GC00001926	349106.PsycPRwf_0065	7.4e-39	165.2					bactNOG[38]	05Z7I@bactNOG,125GQ@NOG,17P5K@proNOG	NA|NA|NA	S	Protein of unknown function (DUF1622)
GC00001927	335284.Pcryo_1801	6.4e-181	638.6					bactNOG[38]	063CU@bactNOG,0QRSD@gproNOG,11I88@NOG,17BTR@proNOG	NA|NA|NA	S	acyl-CoA dehydrogenase
GC00001928_1	335284.Pcryo_1799	7e-81	305.8					bactNOG[38]	08MAV@bactNOG,11R3D@NOG,17P5X@proNOG	NA|NA|NA	S	Nodulation protein S (NodS)
GC00001928_r1_1	335284.Pcryo_1799	2.3e-116	423.7					bactNOG[38]	08MAV@bactNOG,11R3D@NOG,17P5X@proNOG	NA|NA|NA	S	Nodulation protein S (NodS)
GC00001930_1	575586.HMPREF0016_00675	2.2e-84	317.8	ACDS		K01505,K05396		bactNOG[38]	05K6H@bactNOG,0QHQA@gproNOG,16RIY@proNOG,COG2515@NOG	NA|NA|NA	E	Catalyzes the alpha,beta-elimination reaction of D- cysteine and of several D-cysteine derivatives. It could be a defense mechanism against D-cysteine (By similarity)
GC00001930_2	259536.Psyc_1604	2.9e-164	583.2			K01505,K05396		bactNOG[38]	05K6H@bactNOG,0QHQA@gproNOG,16RIY@proNOG,COG2515@NOG	NA|NA|NA	E	Catalyzes the alpha,beta-elimination reaction of D- cysteine and of several D-cysteine derivatives. It could be a defense mechanism against D-cysteine (By similarity)
GC00001931_p1	547045.NEISICOT_03605	1.7e-76	290.8	NQR		K19784		bactNOG[38]	08YYH@bactNOG,0B71T@bproNOG,16S6C@proNOG,COG0431@NOG	NA|NA|NA	S	NAD(P)h-dependent fmn reductase
GC00001931_p2	349106.PsycPRwf_2299	2.3e-57	227.3	CHRR		K19784		bactNOG[38]	08YYH@bactNOG,0QT8F@gproNOG,16S6C@proNOG,COG0431@NOG	NA|NA|NA	S	NAD(P)H-dependent FMN reductase
GC00001934	1002339.HMPREF9373_0280	7.4e-22	107.8					bactNOG[38]	07ET2@bactNOG,0QZRB@gproNOG,0ZI40@NOG,18AB2@proNOG	NA|NA|NA	S	Protein of unknown function (DUF2905)
GC00001936_1	525244.HMPREF0023_3047	3.9e-11	74.3					bactNOG[38]	076PN@bactNOG,0R61C@gproNOG,0Z6JN@NOG,186RI@proNOG	NA|NA|NA		
GC00001936_r1_1	525244.HMPREF0023_3047	7.4e-12	76.6					bactNOG[38]	076PN@bactNOG,0R61C@gproNOG,0Z6JN@NOG,186RI@proNOG	NA|NA|NA		
GC00001937	1002339.HMPREF9373_0832	4e-177	626.7	YFBK		K07114		bactNOG[38]	05CP2@bactNOG,0QMH5@gproNOG,16SVJ@proNOG,COG2304@NOG	NA|NA|NA	S	von Willebrand factor, type A
GC00001938_1	796620.VIBC2010_00345	1.9e-115	420.6	HELO_2822		K01628		bactNOG[38]	05X3Q@bactNOG,0QNAP@gproNOG,16XXJ@proNOG,COG0235@NOG	NA|NA|NA	G	Class II aldolase adducin
GC00001938_2	62977.ACIAD3485	8.2e-87	325.5	FUCA				bactNOG[38]	05MP9@bactNOG,0QIXC@gproNOG,16SQG@proNOG,COG0235@NOG	NA|NA|NA	G	Class II aldolase
GC00001938_3	488538.SAR116_0262	1.6e-80	304.7					bactNOG[38]	01TSS@aproNOG,05MP9@bactNOG,16QMX@proNOG,COG0235@NOG	NA|NA|NA	G	Class II aldolase
GC00001938_r1_1	342610.Patl_3366	1.5e-99	367.9					bactNOG[38]	05MP9@bactNOG,0QM4G@gproNOG,16QMX@proNOG,COG0235@NOG	NA|NA|NA	G	Class II aldolase
GC00001939	335284.Pcryo_0823	4.8e-63	246.5	PUUR	GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901362,GO:1901576	K14056		bactNOG[38]	07VRI@bactNOG,0QQBN@gproNOG,11ISD@NOG,1780D@proNOG	NA|NA|NA	K	Transcriptional regulator
GC00001940	335284.Pcryo_1255	8.2e-89	331.6					bactNOG[38]	08UMG@bactNOG,0QRE4@gproNOG,11II0@NOG,179VG@proNOG	NA|NA|NA	O	Thioredoxin peroxidase
GC00001941	1002339.HMPREF9373_0157	0.0	1130.5	MURB				bactNOG[38]	05C0I@bactNOG,0QJ0W@gproNOG,16QBA@proNOG,COG2308@NOG	NA|NA|NA	S	Pfam:DUF407
GC00001942	335284.Pcryo_1811	1.6e-111	407.5					bactNOG[38]	05QCP@bactNOG,0QUJ5@gproNOG,11GDM@NOG,17GYG@proNOG	NA|NA|NA	S	Protein of unknown function (DUF3726)
GC00001943_1	933115.GPDM_04559	2.5e-75	287.3			K19302		bactNOG[38]	04WGM@bacNOG,07YJ2@bactNOG,0P3JR@firmNOG,COG0671@NOG	NA|NA|NA	I	PAP2 Family
GC00001943_2	335284.Pcryo_1246	6.7e-84	316.2			K19302		bactNOG[38]	081Z9@bactNOG,0R713@gproNOG,16WHA@proNOG,COG0671@NOG	NA|NA|NA	I	Phosphoesterase, PA-phosphatase related
GC00001943_3	335284.Pcryo_1246	1.5e-144	517.7			K19302		bactNOG[38]	081Z9@bactNOG,0R713@gproNOG,16WHA@proNOG,COG0671@NOG	NA|NA|NA	I	Phosphoesterase, PA-phosphatase related
GC00001944_1	335284.Pcryo_1180	3.4e-65	253.8					bactNOG[38]	06BVS@bactNOG,0R89R@gproNOG,0Y77C@NOG,17TSJ@proNOG	NA|NA|NA	S	Inherit from NOG: Lipopolysaccharide core biosynthesis
GC00001944_r1_1	335284.Pcryo_1180	2.1e-81	307.8					bactNOG[38]	06BVS@bactNOG,0R89R@gproNOG,0Y77C@NOG,17TSJ@proNOG	NA|NA|NA	S	Inherit from NOG: Lipopolysaccharide core biosynthesis
GC00001944_r1_r1_1	335284.Pcryo_1180	2.9e-96	357.1					bactNOG[38]	06BVS@bactNOG,0R89R@gproNOG,0Y77C@NOG,17TSJ@proNOG	NA|NA|NA	S	Inherit from NOG: Lipopolysaccharide core biosynthesis
GC00001945_1	1002339.HMPREF9373_0337	3.8e-35	153.3					bactNOG[38]	05H66@bactNOG,0R4F1@gproNOG,11SKP@NOG,17ETG@proNOG	NA|NA|NA		
GC00001945_2	1002339.HMPREF9373_0337	2.2e-63	247.7					bactNOG[38]	05H66@bactNOG,0R4F1@gproNOG,11SKP@NOG,17ETG@proNOG	NA|NA|NA		
GC00001945_r1_1	1002339.HMPREF9373_0337	2.9e-71	273.9					bactNOG[38]	05H66@bactNOG,0R4F1@gproNOG,11SKP@NOG,17ETG@proNOG	NA|NA|NA		
GC00001947	335284.Pcryo_1798	2.1e-113	413.7					bactNOG[38]	08Z8F@bactNOG,0QZKC@gproNOG,11NGV@NOG,17CDB@proNOG	NA|NA|NA	M	Glycosyl transferase
GC00001948	259536.Psyc_1265	2e-37	159.8			K18923		bactNOG[38]	05YYQ@bactNOG,0QWAH@gproNOG,17KNP@proNOG,COG2161@NOG	NA|NA|NA	D	Pfam:PhdYeFM
GC00001949_1	330214.NIDE2506	5.1e-196	690.3			K01153		NOG[107]	COG0610@NOG	NA|NA|NA	V	Type I site-specific deoxyribonuclease
GC00001949_2	500637.PROVRUST_06810	0.0	1145.2	HSDR	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0006139,GO:0006259,GO:0006304,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009035,GO:0009307,GO:0009987,GO:0015666,GO:0016787,GO:0016788,GO:0016888,GO:0016893,GO:0034641,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044355,GO:0046483,GO:0050896,GO:0071704,GO:0090304,GO:0090305,GO:1901360	K01153		bactNOG[38]	07QR6@bactNOG,0QIJR@gproNOG,16UQ0@proNOG,COG0610@NOG	NA|NA|NA	V	type I restriction-modification system
GC00001949_3	575584.HMPREF0010_03001	8.6e-15	84.3	HSDR		K01153		bactNOG[38]	07QR6@bactNOG,0QIJR@gproNOG,16UQ0@proNOG,COG0610@NOG	NA|NA|NA	V	type I restriction-modification system
GC00001949_4	259536.Psyc_0424	1e-10	71.2	HSDR		K01153		bactNOG[38]	07QR6@bactNOG,0QIJR@gproNOG,16UQ0@proNOG,COG0610@NOG	NA|NA|NA	V	type I restriction-modification system
GC00001949_r1_1	259536.Psyc_0424	0.0	1948.7	HSDR		K01153		bactNOG[38]	07QR6@bactNOG,0QIJR@gproNOG,16UQ0@proNOG,COG0610@NOG	NA|NA|NA	V	type I restriction-modification system
GC00001950_1	243231.GSU3230	1.5e-25	123.2					bactNOG[38]	05BZU@bactNOG,0GFPV@delNOG,0HFWA@dproNOG,0XNMH@NOG,16RAY@proNOG	NA|NA|NA	T	Histidine kinase
GC00001950_2	259536.Psyc_0603	1.4e-274	950.7	NARX	GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0004721,GO:0004871,GO:0004872,GO:0005575,GO:0005623,GO:0005886,GO:0006091,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008479,GO:0009987,GO:0010035,GO:0010167,GO:0016020,GO:0016301,GO:0016310,GO:0016311,GO:0016740,GO:0016757,GO:0016763,GO:0016772,GO:0016773,GO:0016775,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0023014,GO:0023052,GO:0033554,GO:0036211,GO:0038023,GO:0042221,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0046777,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0070887,GO:0071241,GO:0071249,GO:0071250,GO:0071704,GO:0071944,GO:0080033,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170	K07673		bactNOG[38]	05BZU@bactNOG,0QJB7@gproNOG,0XNMH@NOG,173R6@proNOG	NA|NA|NA	T	Nitrate nitrite sensor protein
